review_id,user_id,business_id,chain_key,chain_name,city,state,stars,date,text,useful,funny,cool,item_label,target_canonical,control_canonical,sent_label,sent_score,sent_valence,sensory_mention,texture_specific,environmental_mention,target,month
LzyAeNcKKVSEF38Ifr77YQ,aMVlRtl0FJACZmsq_2nkKw,DzD2cKBrS-qOfhT3ToXsLw,chipotle,Chipotle,Hendersonville,TN,1,2021-02-22T23:40:54Z,I have never been so disappointed. I moved to this area from California about 4 years ago.... I frequent chipotle at least weekly for last 5-6 years of my life and I was so excited to get on in town..... I have gave this place about 20 chances and they just don't seem to get it.... breaks my heart really... like for real.... I always order double meat.... and I'm lucky if I get half an order compared to other chipotles I have been too.... not to mention this last time I had NO STEAK in my Double Steak order... I repeat NO Steak! What the living hell? My husbands order has 6 pieces I know because I counted them! My queso containers not even half full! I'm done. This location has ruined it for me.... DONE DONE DONE!,1,0,0,control,Sofritas,Carnitas or Steak,negative,0.7540720105171204,-0.7540720105171204,0,0,0,0,2021-02
97NXaA1RdfGYaaBa9SpnEg,a_PFHMq2Rl_tr8PIOtn9XQ,ZJprZ8gTOxXnkGRyU2iQbg,kfc,KFC,Reno,NV,1,2020-12-05T03:08:26Z,"Tonight we went to the drive thru and ordered the $30 Family meal. Terrible mistake, the cole slaw tasted like dirty mop water, the chicken was horrible, the mashed potatoes did not have any taste and the gravy was watery. KFC has definitely changed their recipe for the worst! Never going to a KFC again.",0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.9568188786506653,-0.9568188786506653,1,0,0,0,2020-12
4HLnsiyNlpEZOOXqBQuYbw,_RpjmD1t781GFxnacY7pZQ,TKOaoUkbZ1kw4DVa02gCTQ,chipotle,Chipotle,Springfield,PA,1,2019-09-30T13:01:04Z,"Wish i could post a zero star, went last night around 8 and walked in to a girl and guy employee talking shit to each other and the girl ignored me at first like i was bothering her while the guy employee just sat there singing. Then was told ""what you want, but first we out of sour cream, guac, cheese, chips, queso, lettuce, steak and chicken"" how are y'all out of all this shit at 8 pm?? Worst service always here, ignorant employees.",0,0,0,control,Sofritas,Carnitas or Steak,negative,0.7892628908157349,-0.7892628908157349,0,0,0,0,2019-09
xvkMR64KvcbHWaCLGBwyAg,HgAPk3i7LBMXRu10i9CduQ,_Q0ZBYz9eokL20qGTyfxxQ,del_taco,Del Taco,Reno,NV,1,2019-06-21T05:12:27Z,"Winner! Worst fast food restaurant in Reno.

This place is a hot mess ... and yet I keep coming back bc the kids love those damn stupid chicken tacos you can't get anywhere else. The drive thru is ALWAYS, without fail, backed up with 5 cars and a minimum of 25 mins wait. Turn off your engines and recline your seats, folks, cause its gonna be awhile! Service inside is just as bad, except I have to look at all the overflowing trash cans the staff don't bother to empty, or feel my shoes sticking to the soda-covered lobby floor. I guess I'd rather play games on my phone in the drive thru! For years now, the staff here, no matter what day or what shift, are incompetent, lazy, distracted, and unapologetic. They are jerks, and they screw your sh*t up -  Every. Single. Time. Is it management giving them carte blanc to be careless rude a*holes? Is your cashier or bag packing job really THAT complicated? District management - take note. It's time you to retrain the entire staff - this place is not a functional business. I say this although my comment will fall on deaf ears - upper/corporate management clearly doesn't care either - I know because I've written customer service to complain thru their website TWICE and received ZERO response each time. It's an attitude of f*ck-it and f*ck-customers that apparently permeates the whole company culture from the top down. 

Way to go, Del Taco. Way to go.",2,0,1,control,Beyond Taco,Beef Taco,negative,0.9297762513160706,-0.9297762513160706,0,0,0,0,2019-06
3saB4XlrVTMbIyC5ehmxcQ,ZuY1IBD5ItEXYOIzKacMQA,7-cy4Gphx_pd5YElcA6Ocw,chipotle,Chipotle,Creve Coeur,MO,1,2021-04-24T21:05:25Z,"If I could give this place a 0, I would. I ordered the keto bowl with steak instead of chicken for pickup. The food was ice cold and I got extremely sick within the hour. I could not stop vomiting. Avoid this place at all costs. It's not clean and they obviously do not follow safety food protocols.",0,0,0,control,Sofritas,Carnitas or Steak,negative,0.9537113904953003,-0.9537113904953003,1,0,0,0,2021-04
tunFvoczlO_9s86jtbaE3A,XLvlu-S3DeMOvC4rY1r_lQ,TFfn6QThcQ3ZNG0utyNanA,kfc,KFC,Reno,NV,1,2020-07-31T20:55:20Z,"Do not go to this KFC for the sake of your health! I ordered a sandwich and it was still pink inside! The 5 piece chicken wing I ordered was not fresh, it had a stench smell even though it was fried to oblivion. 

Some employees there do not wear mask despite of COVID 19 and the kitchen behind the counter was very messy and unorganized. The old guy was very impatient and rude towards his staff. The team argues and blames one another instead communicating. I was uncomfortable watching them fight while waiting there for my food. 

Needless to say I threw everything I ordered away and lost $15 and wasted large amount of time that day.",1,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.9288274049758911,-0.9288274049758911,1,0,0,0,2020-07
b-U26jZqFbyrrhZlabGyIw,XEVTDIA3r4lLPr9ItreRGA,_Q0ZBYz9eokL20qGTyfxxQ,del_taco,Del Taco,Reno,NV,1,2019-12-02T05:29:03Z,"DONT GO HERE IF YOU'RE PLANT-BASED!!! They messed up our order twice giving us meat and cheese each time. Went to another Del Taco on McCarren and ordered the same thing to do a comparison and the difference is obvious. 
Not only did they mess up the order, the employees were in there laughing at us and took longer than it should. Something just felt off the whole time.",1,0,0,control,Beyond Taco,Beef Taco,negative,0.9397631883621216,-0.9397631883621216,0,0,1,0,2019-12
BG0pgGVUVO1Rh1iIOSSj9A,HM_j774h9MKoiF7-RVV9tA,zbjtMzca8qbFd9tb-pt2jQ,burger_king,Burger King,St Louis,MO,5,2020-03-01T21:12:13Z,"Anthony was very accommodating! Thanks for going above and beyond! If I could give you 10 stars I would! Thanks for encouraging me to try the impossible burger! It was as you said, ""Impossible!"" Lol",0,0,0,target,Impossible Whopper,Whopper,positive,0.9817445874214172,0.9817445874214172,1,0,1,1,2020-03
wJ6nNpzg2NIS6Z0VruXFnA,S3KhmGEc3jYhJjz2cbgHIA,AbFmB9JxE40z4w2bO9XBgw,burger_king,Burger King,Boise,ID,1,2021-04-13T05:23:57Z,"I really honestly don't know why I keep going back, I ordered a Whopper no ketchup add mustard.... Should be easy right don't put the red stuff on do put the yellow stuff on....
Well I get home and it is covered in red stuff and no yellow stuff.  By the time I got home they were closed so no late supper for me.",0,0,0,control,Impossible Whopper,Whopper,negative,0.7793867588043213,-0.7793867588043213,0,0,0,0,2021-04
o_x0JszgPqurnMXn7au-4Q,Vl_xxTTkseftN4F7Pby9VQ,qLzN8JgKvFWhetyyDhdTzg,chipotle,Chipotle,Green Valley,AZ,5,2020-06-13T23:44:32Z,I ordered on-line and went through the drive thru. Our order was perfect! They gave us a huge portion of food and the food was warm and flavorful. The steak was fresh and tender. Super happy with this visit. Will be back!,1,0,1,control,Sofritas,Carnitas or Steak,positive,0.9876742959022522,0.9876742959022522,1,1,0,0,2020-06
Cwd8udBWRGWKsuBDraazuQ,R9IJ1Byr27n6wXj3QvJ2Lg,cbqE6Y8OXvfhZuyz2Gdchw,burger_king,Burger King,Reno,NV,3,2020-10-06T20:33:00Z,"Hubby is always asking for fast food burger joints, and I always persuade otherwise.

However, today, I thought, why not BK??

It's on the way to the hubby's work, so I called and said, ""once in a lifetime offer""..... of course he said, ""YES""!

Ha!.... what he expected was the WHOPPER.. but.. bad enough, I went with the Whopper JR.'s...

Uhhh... they were tiny? When did they shrink??? I finished mine in two bites!

Fries were salty.. but still will hold me over until dinner....",14,6,13,control,Impossible Whopper,Whopper,neutral,0.4913235008716583,0,1,0,0,0,2020-10
8_ds3W0TiCWcTPMysi4b0A,P8WXbJqkwHHoXJ6Hx7B8kg,44klPO-2HedNmQc-LMg5jQ,chipotle,Chipotle,Tucson,AZ,1,2020-06-10T19:09:20Z,"PLEASE READ BEFORE GOING:
This was extremely disappointing I always order the steak burrito with extra steak, beans, rice, guacamole, and lettuce. The burritos are were always huge! So anyway I am doing this review because the gave me the tiniest burrito ever! I could of went to Nicos or Viva burrito and got 2 big burritos for the the price you pay at Chipotle! I'm extremely disappointed at this Chipotle location! Not ever going there again...",2,0,0,control,Sofritas,Carnitas or Steak,negative,0.9139719009399414,-0.9139719009399414,0,0,0,0,2020-06
wFLd1slcn-viEGKXxrHi6Q,iuunHIsx-8Bt-R7KNiM2yw,lqrY1tHhPkZsiOPfpoydvw,burger_king,Burger King,Nashville,TN,1,2019-11-07T16:47:41Z,"Wanted to try the new impossible Whopper. Service was fine, but the food was horrible. Whopper, fries, and cheesy tots all stone cold. Put it all in the toaster oven at home to heat. Burger patty was only grilled on one side....

Was thirsty so I took the lid off the tea I ordered and took a big gulp, noticed there was no ice at all in the cup, but a fly was floating dead in it. Great, ordered meatless burger and they still served up a protein anyway. 

Didn't have the highest expectations, but damn, they set the bar low.",1,2,0,target,Impossible Whopper,Whopper,negative,0.7797181606292725,-0.7797181606292725,1,0,1,1,2019-11
VowgGw-MQJEM6x3EMusmPA,Vkl-THv8GBJrB-_vb2Psag,Lmjub3bebRdOKTVLvZEJuw,burger_king,Burger King,Tarpon Springs,FL,4,2020-12-11T20:40:26Z,"This place is pretty good! I always do the drive thru, and it's not that long of a wait. I usually get a sandwich there, and its good. My vegetarian sister gets the ""impossible"" whopper there, and she likes it. My only complain is that our server, Basil, put half the amount of onion rings I ordered there. Overall, very tasty sauces and food!",0,0,0,control,Impossible Whopper,Whopper,positive,0.965273380279541,0.965273380279541,1,0,1,0,2020-12
tYYrb_qA6u5P_fKTQyxZGA,yrY3bDEbZDIMMUE_bMA-UQ,DoLGd8U9bWoNCvbSbegUBw,dunkin,Dunkin',Cherry Hill,NJ,1,2021-04-18T15:47:52Z,I ordered a turkey sausage and veggie egg white wake up wrap with cheese and they did not give me turkey sausage but had no probably charging me for it and also charged me 32 cents for tap water. Horrible service.,0,0,0,control,Beyond Sausage,"Sausage, Egg & Cheese",negative,0.9131283760070801,-0.9131283760070801,0,0,0,0,2021-04
xJ6qzxFRO2EnR7Fqq6eytQ,gSLdJ56_TdzSq2kkUi0kGQ,DzD2cKBrS-qOfhT3ToXsLw,chipotle,Chipotle,Hendersonville,TN,3,2020-10-22T17:57:16Z,"Skimp on everything. Had to ask three times for more rice. No vegetables on line. She tried to scrape the sides of the pan. I told her I did not want the stuff stuck to the pan. Then she said "" I guess I could walk over to the drive through and get you some"". Ok. Please make the long journey 6 ft away to get them. . Came back with a about three onions and two peppers. Asked if I could please have a little more. GIANT eye roll and off to the drive through food line. Asked for steak. No server tongs in the steak. ""I will have to go find tongs"". Ok. Comes back. Half a scoop of steak. I get it. I gave up on good customer service in Hendersonville a long time ago but this place desperately needs a manager. Guess it's back to DosBros.O. I forgot to mention the dude literally talking on his blue tooth ear pods while cutting steak. I mean I get it. Important calls and all but it seems a little odd he was having a full on conversation with someone just behind the food line.",1,0,0,control,Sofritas,Carnitas or Steak,negative,0.7403409481048584,-0.7403409481048584,0,0,0,0,2020-10
odtX-VQEYLusymyGhDJHIQ,o4XG-YDHwSTZ0ShMQJz6hA,2vsVQUohcr-qv0UfWVqrNw,carls_jr,Carl's Jr.,La Vergne,TN,3,2021-02-02T07:36:51Z,"This afternoon went there drive through to order 4 fiery famous star hamburgers. When got home to find out, there were 4 cold famous star hamburgers. Be aware to check what are in the bag they give you before you drive off. You could get cold and wrong order of hamburgers when you drive off. Not happy!",0,0,0,control,Beyond Famous Star,Famous Star,negative,0.718563437461853,-0.718563437461853,1,0,0,0,2021-02
RkzBkp4iovwkpvwI1foQfQ,Ye0IKtqm14RKJTPKtQDs2w,snwqPVddPZ3LfU4rgcXNuQ,carls_jr,Carl's Jr.,Reno,NV,2,2021-09-15T19:27:47Z,The food is good and my daughter likes the beyond burgers but they're simply not good with doordash. i've had two orders canceled and one that the dasher just didn't pick up which i can't blame on them. The family is starting to think the place might be cursed!!! It's a shame that the place is such a drag to order from and i wish i could rate them better but i simply just cannot,0,0,0,target,Beyond Famous Star,Famous Star,negative,0.868666410446167,-0.868666410446167,0,0,0,1,2021-09
_DMwm3_JgYWwA-2bVTeJUQ,yRfMyHl6EtflkYkmz7myOA,VQiRR0rLH16C_ldAgqDIzw,chipotle,Chipotle,Lutz,FL,1,2019-09-03T21:32:26Z,"fucking horrible service literally every time i walk into this restaurant they make me LIVID with anger , like how fucking stingy do you guys have to be with your food if we are paying close to $10 for a bowl and you are giving me 5 pieces of steak HOW INCREDIBLY INSANE DO I HAVE TO BE TO KEEP COMING BACK. every time i come the manager is there and he is eyeing every worker as they serve us cause god forbid the poor lady working gives me 6 pieces of steak instead of 5 just absolutely ridiculous i hate this location.",1,0,0,control,Sofritas,Carnitas or Steak,negative,0.9475787878036499,-0.9475787878036499,0,0,0,0,2019-09
mCQ6l4AQ0bzf6GXl6odZow,e67fm29pOiQUcPSltCAHVA,EBkn2pPjEexIjKZoD4H3OQ,kfc,KFC,Ruskin,FL,4,2021-06-14T19:55:16Z,"Some business get to make a turn around and redeem themselves!  That's called better management! 
This KFC has done that during the years Places like this go through a lot of changes and then you have Covid where you have to close your dining room. Then you add on employee shortage because everyone in the state doesn't wanna go back to work just yet! So what are you do is switch to Foley drive-through service only. I have to say the lines are long but the service is always with a smile and you get a thank you for spending money here.  
The food is fresh tasting at least when it comes to that fried chicken, which is of course why we come here right! Good job KFC he had some good people working hopefully you get the right people you need to re-open the dining room and the service can continue.  For now if your craving is KFC the drive up is open.",14,3,16,control,Beyond Chicken,Chicken / Nuggets,positive,0.5500662326812744,0.5500662326812744,1,0,0,0,2021-06
TgHwHwdFW__MVglTck7TUQ,WAVFTo-1vwdqBXEyr5eTEQ,ZJprZ8gTOxXnkGRyU2iQbg,kfc,KFC,Reno,NV,4,2018-04-19T02:52:18Z,I don't eat KFC very often mostly because it's so expensive. But needless to say there chicken is 2nd best. Nothing is wrong with my order and nothing is wrong with the staff or store. It just is a little expensive for fast food chicken. I will say they update there menu very often and that's always a plus.,2,0,1,control,Beyond Chicken,Chicken / Nuggets,positive,0.5280387997627258,0.5280387997627258,1,0,0,0,2018-04
rjm5XF6aqp4KDxGUUCz88A,eMtL2bh1Ees1juymJVCW3g,iivbJVE6W4pUXcLrWhc1og,chipotle,Chipotle,Brandon,FL,1,2020-01-27T22:20:03Z,I work in the mall so I eat everyday I work in  the food court lEt me just say that I've  only eaten 2 times at this chipotle went in and ordered a burrito on Friday and this thing was wrapped nicely but all the was on one of the edges so 75% of the burrito was rice and lettuce lol the steak was under cooked severely I had to wait till they made more stark because they were  out when I  got there! I have visited here 2 times now pretty safe to say I ww not be back!!! QDOBA's quality and service surpasses chipotle by allot!!!,0,0,0,control,Sofritas,Carnitas or Steak,neutral,0.4621165692806244,0,1,0,0,0,2020-01
s8VCtQg5Gmjep30XpjVYyw,Pv3PBDhoCXmnjxmifIqzvw,gylSP8jwNf9EQL6Qi3-dNw,kfc,KFC,Kenner,LA,1,2021-05-03T23:56:19Z,"I don't know why I keep getting hoodwinked by this place. I want to like it. The commercials make it look so darn good. 
How dare they compare their chicken sandwich to anything other than a prepackaged grocery store deli chicken sandwich. This sandwich is just awful. There's way more bun than chicken. The sandwich is cold. The chicken looks looks like it was cooked hours ago!  It's not crisp at all. The only crispy part was the area that was dried out. 
Don't even get me started on the petrified French fries. They are not even edible. 
I must say, the Diet Pepsi was good and cold. 

My husband's meal was just as bad. The chicken was in no way fresh. It wasn't even warm. I guess when they hand you the bag and you can hold it on your lap, it's a sign you just got crappy food!!!",0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.8685800433158875,-0.8685800433158875,1,1,0,0,2021-05
Tlv483PyYmL9IW79s8DT9g,p8kkckO14Ha2H5Qt6Qj1gg,OOOrU99afz6UiA02TrumQg,burger_king,Burger King,Clearwater,FL,1,2021-05-17T16:32:29Z,inconsistent. i come one day and they made my impossible whopper on a seperate broiler. now they claim they dont do that and never did. why have vegan options and refuse to accomadate people paying for food.,0,0,0,target,Impossible Whopper,Whopper,negative,0.8608293533325195,-0.8608293533325195,0,0,0,1,2021-05
OfN7FlxFbDGxvMHGHdwMtw,S_VUtqoT9eHYrcb4qTVdIw,iivbJVE6W4pUXcLrWhc1og,chipotle,Chipotle,Brandon,FL,2,2020-05-03T22:01:45Z,Order a steak bowl and a barbacoa kids quesadilla meal The steak bowl was fine but the kids quesadilla was stuck to the aluminum foil they put it in I tried to get it off for my son but it was so burnt on there it wouldn't come off and when I found a piece that was stuck it ripped,0,0,0,control,Sofritas,Carnitas or Steak,neutral,0.5094048976898193,0,1,1,0,0,2020-05
ng3BQD06zLUYey2Cuhfwjw,n-eRZeC-JcPxxMgDrj9Nsw,_Q0ZBYz9eokL20qGTyfxxQ,del_taco,Del Taco,Reno,NV,2,2021-08-31T15:37:59Z,I eat a dill taco all the time. This one is one you might want to skip though. Disgusting.,0,0,0,control,Beyond Taco,Beef Taco,negative,0.9066505432128906,-0.9066505432128906,1,0,0,0,2021-08
x1rHGdWmFWkTkvvC3Kbf_w,pI_P6qDdgC1Q_HTAv_JV-w,snwqPVddPZ3LfU4rgcXNuQ,carls_jr,Carl's Jr.,Reno,NV,1,2019-10-28T23:05:37Z,"Never, ever, again.  been eating at carls for over 40 years and never had such bad treatment by a young nit whit manager.  
got a super star meal and it came cold...stone cold and the frys too.  asked her to make it again and she was obviously pissed at me!  I watched them make it again and saw them take some cooked meat out of a metal container and put it on the burger and i said, hey why are you putting cold meat on my burger instead of cooking new patties.  she looked at me with a real mean look and directed her people to cook two.  i watched as the patties came off the cooker and she gave me the meal...frys were still under the warming light (cold) and microwave them.
started to eat the burger and the meat was not even cooked thru half way...still raw.  took it back and she threw that one away and i said just give me my money back.  she said ""good, you need to get out of here"".  i asked her name so i could file a complaint with Carls Jr and she would not give it to me so i took her picture.  she started yelling at me immediately saying it was illegal to take her picture and picked up the phone and called 911 to report me while still yelling at me to leave in front of several customers and empolyees.  i told her that i would wait for the police to tell my side of the storey and asked her to ask the police if i should go or stay.  she yelled at me to leave and never come back.  i left and went called Carls Jr corp customer care and reported her and requested a call back from her manager....she was the manager so i aske for her direct manager.  this hispanic lady called and i could not understand much of what she was saying but i started to telll my side of the story and she started yelling at me then so i hung up and called Carls customer care again and asked for the Reno Area VP/manager to call me back.  that was 5 days ago.  i called them again on saturday and requested the manager call me monday and here it is 4 pm and not a call.  i am 67 yrs old and a disabled Vet and have never been treated so rudely or disrespectful.
i called the reno PD later that same day and asked to speak to the officer who took the complaint.  he called me back and i asked him if there was a law about taking someones picture and he said no, and that he told her that when she was giving her report.  He said dont worry about it and that there was no complaint since taking someones picture is not a crime!

and thats my story...my family will never eat there again and i will tell all of my friends and relatives to do the same.  just look at the reviews of these locations in Reno...horrible people and organization.",2,1,1,control,Beyond Famous Star,Famous Star,negative,0.8896471261978149,-0.8896471261978149,1,0,0,0,2019-10
WpofVxi3riq-Ldj_LSK7YA,08V34sb6sPwdN97RzRXCNg,tnq7b6ROl4RIyfQoxIrXhw,chipotle,Chipotle,Ardmore,PA,1,2020-12-24T18:43:51Z,"Please be careful when ordering from this location. My brother and his coworker came to this location on their lunch break. Not only where they told that they couldn't come inside to order their food but they had to do mobile ordering. Which they did. That wasn't the issue, the issue was that my brother is a vegetarian and he ordered a burrito with sofrito's but instead he was given beef.",0,0,0,target,Sofritas,Carnitas or Steak,negative,0.6961905360221863,-0.6961905360221863,1,0,0,1,2020-12
kIKBH5uP1aVugE336G88SA,vopxnUxC8LTASUR8x1qMOQ,DzD2cKBrS-qOfhT3ToXsLw,chipotle,Chipotle,Hendersonville,TN,3,2021-11-04T19:06:10Z,"I ordered a keto lifestyle bowl (salad in this case) with carnitas instead of chicken. I ordered on the app and picked it up at the window. The service was great. Unfortunately, when I got home the lettuce was wet and slimy. I put it back in the bag and went back to the store. The lady at the register was very nice and offered to make me another, but after inspecting the lettuce in the line, I asked for a refund. The manager was very apologetic and promptly gave me a refund without any issues. He was smiling the whole time. As for their customer service, I couldn't have been more pleased. I'm just sad I couldn't get my lunch there today.

For the record, those who like salad. See below.

Identifying Bad Lettuce
The sacrifice is in quality, as the lettuce will have less flavor and less of a crisp texture. Generally, though, once lettuce starts to turn like this, it's spoiling and should be discarded. If it's giving off a gross odor or developing a wet or slimy coating, it's definitely time to toss it.",0,0,0,control,Sofritas,Carnitas or Steak,neutral,0.3978627324104309,0,1,1,0,0,2021-11
Bad4FoINLxvI9AGgzVLe_w,nA8D8c-BOr27czOsGkzl5w,XpDuMc3nPirq9Gb8MQihgQ,kfc,KFC,Tampa,FL,1,2021-04-02T11:36:40Z,Do not eat here! I got food poisoning! I know it was the chicken because that's all I ate all day. In a matter of four hours I was projectile vomiting everywhere. I've never felt so bad in my life.  I haven't eaten kfc in a year and thought let me get chicken tenders for lunch. Absolutely the worst idea I ever had. Finally after I threw up for HOURS I feel better this morning. 0 stars I would not recommend!!,0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.931344747543335,-0.931344747543335,1,0,0,0,2021-04
Y90CErFGTNhlsSYEwJgTtQ,TThz1MQ2SCb7L48MqoRoLw,VQiRR0rLH16C_ldAgqDIzw,chipotle,Chipotle,Lutz,FL,3,2019-05-07T22:37:03Z,"This was the first time I have been at this location. Once we entered the place was packed. It was Nurses and Teacher Appreciation day. Even with it being packed the line was moving very quickly. When we got to the counter the staff greeted us with a smile and hello. My kids ordered the create your own taco kids' meals with soft tacos, white cilantro lime rice, black beans, and cheese. It came with chips and a kids' drink too. Great deal for $5! Two happy smiles on their faces. I ordered the $8 steak bowl with cilantro lime brown rice, salsa and cheese. The hubby got the $7.50 chicken bowl with white cilantro lime, salsa, sour cream, corn, and cheese. The staff was very helpful and friendly the entire time. The restaurant was clean and seemed well maintained. I would come back to this location if I was in the area.",12,2,8,control,Sofritas,Carnitas or Steak,positive,0.8082873821258545,0.8082873821258545,0,0,0,0,2019-05
1ivh6XQH8C_7ZychPzA2tg,R3UWCaXDSil_5LAcqUdniQ,cbqE6Y8OXvfhZuyz2Gdchw,burger_king,Burger King,Reno,NV,1,2021-02-21T22:49:14Z,"First time trying to Burger King in Reno instead of a whopper I got poppers so the four dollar difference made me quite angry by the time I got home and opened the bag and saw that I didn't get what I wanted maybe employees are chatting too much amongst themselves to listen to customers 
not happy wouldn't go there again..",0,0,0,control,Impossible Whopper,Whopper,negative,0.916962742805481,-0.916962742805481,0,0,0,0,2021-02
4B7-3xBoMPoTxQndtPvtcQ,m4RPZ6QtgjqmoJdruaqa3g,qgTSOVUu1VC-9MLFqv1kOA,del_taco,Del Taco,Boise,ID,1,2017-01-24T07:11:24Z,"I typically enjoy del taco and find the staff helpful and friendly. However, tonight (1/23/17 11:45ish pm) I purchased black bean burrito no cheese just black beans green sauce and white rice. I found a big chunk of meat in my burrito. Pretty malicious if you ask me, going out of your way to add a piece of meat to an order that does not typically have meat in it. They got everything else right, except that chunk of meat. It amazes me how hateful people can be. I will be contacting corporate about it, and I have taken pictures for insurance. One star, because it does not allow me to give zero stars.",0,0,0,control,Beyond Taco,Beef Taco,negative,0.5560660362243652,-0.5560660362243652,1,0,0,0,2017-01
2cfc8qKqGkt-vOWMLRcnjw,sEm_QPYnenzqUVOrFrFGZw,RqICJjP2kSXVek4s014h6Q,kfc,KFC,Tucson,AZ,5,2014-05-14T01:36:36Z,KFC is a really good restaranut. The chicken is really good as well as the biscuits. I love KFC,0,0,0,control,Beyond Chicken,Chicken / Nuggets,positive,0.988175630569458,0.988175630569458,1,0,0,0,2014-05
vxcbzXXHSapfllsCx6988w,Pv3PBDhoCXmnjxmifIqzvw,gylSP8jwNf9EQL6Qi3-dNw,kfc,KFC,Kenner,LA,1,2019-09-08T19:45:21Z,"I had to give one star but prefer to give none. We drove up, no one in line. Ordered our bucket of crispy chicken. Was told it would be 20 minutes for chicken. Gotta be a joke. 2:40 on Sunday afternoon. No chicken. Worst part is this is the only Kentucky in this side of the river and I'm not waiting. I drove 10 minutes to get this. So instead, we are at Popeyes. They will  have chicken ready in 3 minutes.",0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.7521847486495972,-0.7521847486495972,0,1,0,0,2019-09
2BYPrKGKJOwOnuAH71Ft7g,pdcCosvP8GxJPZaCL6lslQ,FKLH6utiHBU67yXYsTi8Hg,burger_king,Burger King,Green Valley,AZ,3,2016-10-25T21:49:03Z,"This place puts McDonald's to shame. The remodel is nice. They make efforts to keep the place clean. BK knows it's niche whereas McD is still searching. The help was friendly. 

BK offers my favorite senior meal of two whopper juniors and two small fries. Today I realized there is a senior drink too so I had lunch for just over $5. There are other meal combos but I find this fits me perfectly.  I don't live here so it is nice to know the app coupons work here too.",1,0,0,control,Impossible Whopper,Whopper,positive,0.811029851436615,0.811029851436615,0,0,0,0,2016-10
GqQ8QZy6YrJEhj7rha9u_g,pU5fBsq1MkY2HAU6l6lLqQ,JJF7J3UXCNSwCXAP4LojtQ,kfc,KFC,New Castle,DE,1,2021-08-23T00:18:14Z,Terrible experience! First they forget our pot pie I call they tell me to come back which is cool so I did. When I arrived the line was huge. I call back I keep getting a busy tone. 25 minutes later. We finally get to the speaker and the women taking orders is training someone and correcting everything every customer says. And then I receive my nasty ass pot pie w popcorn chicken in it. Wtf is this. Popcorn chicken and the pot pie is all sludgey. You guys need to do better.,0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.9080167412757874,-0.9080167412757874,1,1,0,0,2021-08
Ekpqx0BrSrPLqKBSwqUENw,3SH-p0BztrYPUmmyAXyBAQ,VQiRR0rLH16C_ldAgqDIzw,chipotle,Chipotle,Lutz,FL,1,2021-10-05T19:13:27Z,"I love chipotle but every time I order through the app either I have someone else's order in a bag with my tag on it, or most recently I ordered a steak burrito with queso and extra steak. Both are upcharges. I was given a burrito with no meat and no queso and none of the other things I ordered. I'd give it a month before the current overworked and underpaid crew quits.",1,0,0,control,Sofritas,Carnitas or Steak,negative,0.6026142835617065,-0.6026142835617065,0,0,0,0,2021-10
ye6YjeZKyv1Z043L8CXnQA,xWEGmYQiiJFpuJa1_f8Bog,G3qHuySzimTTf1_6uBxF2g,chipotle,Chipotle,Indianapolis,IN,4,2018-02-11T00:38:14Z,"Saturday evening 7pm. They keep the line moving, portions are consistent, in and out. My new favorite is the sofritas, tofu and spices! You won't even miss the meat. Dining room steel tables are usually always wiped down, even those huh no one ever fines in. No complaints for a good dependable meal.",2,0,0,target,Sofritas,Carnitas or Steak,positive,0.948028028011322,0.948028028011322,1,0,1,1,2018-02
